2382,2305,2053
202,427,979
2436,1585,4293
818,2077,5185
359,17,4868
117,23,4313
1001,707,1497
857,1021,5290
1839,1271,2612
4856,1226,3122
1350,48,5117
3363,1978,4313
1843,1456,5586
4384,789,3687
1151,453,4405
1044,1904,1887
450,539,315
739,2197,5057
423,1913,2159
1065,1715,2557
1802,1057,4584
2591,8,3003
135,2037,290
1814,1635,5087
3996,1232,689
935,1184,4229
2312,29,1967
4419,1997,2814
1676,210,5061
4311,1144,4098
496,610,3801
210,8,3827
1930,17,1542
2086,789,4103
1419,112,2372
1351,821,143
1747,2165,5355
2402,6,2943
362,353,4867
1981,1505,5284
1676,171,4822
318,892,3420
1491,255,1661
12,537,632
627,1349,53
191,118,1242
128,1132,5087
23,57,4506
4553,622,852
3563,159,3243
2142,17,3634
4311,1403,3665
1957,963,1921
195,1939,53
2327,1269,4229
594,1394,3880
2607,79,3106
1861,2237,5015
501,56,5639
3096,1422,1205
95,942,1429
1932,250,1434
1814,17,3007
3108,100,4656
545,26,55
3970,241,1454
351,17,2550
122,1432,5355
1998,1482,2521
65,1526,5290
205,1739,2432
462,17,3055
4080,1965,5019
240,56,3454
2493,766,2888
837,1210,5087
1416,1096,805
174,56,1568
2051,8,3422
1830,48,5356
2142,910,3705
3143,452,5087
2851,918,5148
3503,803,3260
2078,48,1708
391,1391,5355
744,2278,3136
924,507,2443
1605,57,2642
510,744,5185
1728,26,1849
1821,1412,1708
3925,2095,5220
501,56,2175
201,502,4304
863,551,4387
1619,837,5107
944,959,3698
4495,412,5598
2846,2083,5220
412,1283,2672
2329,179,5314
1660,722,3310
744,317,2443
3887,241,3608
2456,2013,984
1092,484,664
3495,1882,2185
1469,17,3988
384,346,5356
127,1055,659
1278,1285,3705
2103,366,5612
1005,440,1141
2378,206,5290
595,656,1301
1316,366,4551
1702,2227,3618
1456,1440,5664
673,17,2226
4199,90,2544
4246,511,5583
1439,1188,1088
359,55,3039
640,882,4792
3055,125,2732
462,45,1634
1434,1546,765
169,1168,1387
2274,465,4511
479,810,4229
993,17,1048
1529,1100,3114
283,2259,4678
1739,26,3324
2740,17,1053
1087,958,2443
345,192,765
1083,2175,2612
196,207,3483
4799,1021,276
111,17,1594
430,230,5087
2566,1715,2619
107,145,1936
3970,2058,4752
2694,17,5564
154,445,3304
2583,1626,2517
213,100,630
923,1543,5290
905,571,1283
146,2144,5661
787,92,5185
174,1235,4966
1169,849,2085
1959,1499,2265
138,1552,3385
1688,290,4733
1452,17,1617
859,558,4112
681,859,3705
680,2077,3461
213,329,5112
1621,597,2310
1103,105,4313
1605,1258,2521
1064,743,5396
506,8,5451
3673,1744,2356
1536,8,31
4704,2126,725
1702,2191,4313
4667,2094,5220
945,58,1767
1252,1985,4837
2772,356,363
189,257,4360
794,1833,1511
1197,56,5405
725,336,5344
648,261,1702
301,8,378
3747,1201,1531
1388,8,5071
353,0,3672
818,8,949
1834,97,363
289,427,2068
1547,17,3251
580,2042,1629
4255,1193,752
1849,1681,4813
2315,1057,4229
2771,166,2517
574,226,2452
1278,17,791
2740,8,5562
2657,1510,5677
173,53,793
892,21,3503
1698,1152,1207
762,518,2180
866,17,3074
127,967,3874
1754,21,3351
369,241,5346
40,286,2221
82,906,765
1444,1639,1293
357,870,2475
529,17,5526
1966,206,2432
1785,1433,847
2927,750,2033
3080,1956,2085
872,56,1283
904,1197,2429
690,1833,4791
124,1596,5474
835,1771,2573
3111,1471,5355
3358,1633,5355
967,1764,1576
1350,2175,5284
691,112,2009
2886,0,2010
8,459,5648
3113,79,454
1181,57,890
2961,250,1888
962,622,4293
3052,1371,5610
2791,17,4360
1406,977,4752
32,970,2241
3018,1277,5207
103,1978,3850
844,1422,2557
1857,1672,284
200,56,5507
2903,1993,4977
971,256,5581
1024,778,2766
1554,17,688
2621,1295,1206
2225,57,2463
34,2277,5484
510,1311,4837
2684,8,4904
2144,17,3928
2094,1761,5290
1933,56,2771
399,239,765
449,907,5484
178,473,3081
1341,300,3523
1902,17,2019
1179,1546,4813
251,383,5443
3860,17,3106
2513,2092,2521
4818,2242,290
892,17,4033
47,17,2873
115,629,2638
289,1942,3801
493,1031,5371
509,17,5181
928,2210,1658
1224,17,3229
260,497,5628
225,571,4033
417,145,3476
68,1359,5087
819,509,5047
607,17,4193
2112,17,725
1659,759,53
89,17,4782
1693,391,3241
569,53,5646
1065,906,5284
1469,17,1524
4355,790,1212
2154,89,3136
271,565,2305
66,636,765
3761,1080,1725
4955,53,929
2379,52,3037
919,2034,4685
3999,17,1242
1143,2042,3856
2656,125,2852
158,57,712
564,65,2604
4505,226,5583
100,766,5087
911,742,5087
2378,291,4229
1388,1445,847
190,8,107
2186,2098,809
1068,17,5304
568,441,4229
4144,8,1345
819,537,1432
100,8,4509
3187,1230,5285
2008,17,2377
3201,2289,5238
2555,1106,5661
1686,673,2443
1361,1724,4229
1943,2205,5105
3080,2090,2521
1463,112,3227
3575,2305,5220
984,112,4500
1225,1569,1708
1658,95,276
353,48,1678
583,1875,1637
1566,2030,2521
392,6,4838
2235,962,5555
1205,1947,5419
597,207,2533
289,325,5105
869,565,4446
440,1890,847
2876,591,1088
440,273,3229
52,6,871
4525,1875,4697
496,261,2664
4221,89,1545
484,17,3405
3786,440,3255
3150,885,1439
2219,748,1708
3957,166,1324
240,508,2612
3921,2145,1741
356,170,4313
156,260,5355
209,160,1232
46,1437,2521
303,1327,3136
3199,356,5622
0,1728,657
2180,1240,4743
816,636,1936
1673,654,943
17,17,2660
371,48,4824
4106,17,3687
1179,0,2587
2426,1269,1824
1017,17,5099
937,8,5117
681,1292,3142
451,1624,2804
1272,699,4229
1908,457,2612
4636,1865,4291
66,17,4024
794,2276,5388
2275,960,4409
559,1346,4836
100,17,5495
1801,1027,5533
1215,58,1158
325,370,5664
450,83,1141
146,808,5474
96,79,2557
3663,1997,1366
574,26,4964
4551,518,5108
568,8,5010
1857,300,1390
1018,1615,2619
441,77,847
566,56,5421
1281,26,4727
398,1914,5087
508,356,2831
398,1038,2612
2880,1095,4097
4942,1798,2356
2899,1844,5185
283,1092,5148
3052,958,874
575,65,5148
3637,531,1531
340,53,4846
4280,210,555
569,799,3052
496,352,3176
2147,17,2744
2513,57,2876
1584,2043,1151
3638,843,5661
3279,1574,2086
33,17,4140
68,17,3793
987,962,2880
3851,1201,5253
1678,17,3304
2565,171,4813
1630,17,504
4755,1511,271
843,56,5574
1875,17,3148
4517,370,1849
1103,287,4813
692,882,5484
687,166,4225
818,619,5087
501,56,4320
1921,453,3530
509,1430,765
640,2191,14
1252,1358,5054
627,312,765
2172,789,150
807,1168,871
820,1394,1853
205,35,3821
54,764,2612
209,765,4277
1624,868,5207
1005,1154,765
1784,169,1851
2494,480,1708
288,296,4640
4430,369,3136
344,56,769
308,830,2085
2506,960,4813
935,468,5199
289,1668,3136
3210,619,1623
5,17,1437
1370,706,2475
1439,57,3543
1388,57,5623
4827,484,4889
496,2187,1059
508,1232,4016
365,1865,5355
2030,17,5260
568,606,4313
3762,65,2494
2168,967,1055
2225,261,1105
4777,2030,3565
307,124,23
1302,56,2880
567,56,3070
2777,789,4412
3318,215,5356
156,620,4313
371,83,5290
3823,290,4277
124,74,2635
2458,405,4758
1898,1402,2500
578,17,5451
695,1436,2085
1119,615,5634
1652,53,2544
4459,467,3808
1626,1824,4229
1440,17,1501
4435,2129,200
2839,692,1161
1837,56,1165
4589,2208,1283
1467,145,4229
1601,595,1708
624,8,194
2086,789,378
2946,1315,5105
563,1991,4313
1717,55,2738
756,1668,5648
905,8,5351
3865,215,5573
3254,8,1748
344,1095,2612
1412,1933,5148
594,1232,290
629,8,2009
424,1780,765
195,17,586
103,180,4813
158,8,4273
3486,17,5297
984,17,2441
1041,17,2071
1909,1375,220
919,1174,765
30,1375,4052
3080,1333,4813
1406,679,1623
3102,17,2238
526,1311,1739
362,139,1512
989,17,4813
914,1324,1322
52,17,3992
735,925,5639
2035,17,5234
2247,17,4862
4485,1668,686
29,1913,5240
3185,166,3142
3638,17,5623
501,17,3822
2225,8,4237
4312,168,3454
402,1145,5661
2279,1174,5637
800,139,2629
396,1285,3692
2689,57,5380
3603,192,3974
888,793,765
1500,575,5290
3648,56,1561
2544,56,3116
510,1733,4500
1728,1302,2638
400,1099,885
1683,803,5263
1109,344,5474
1724,17,4858
547,1799,4229
88,963,689
3357,17,5093
1297,209,3822
1813,65,3713
4058,1152,4229
935,565,4446
1434,436,3705
916,468,5031
4687,1922,1755
1807,486,2359
780,877,5586
1072,1670,4784
1765,860,1491
186,1021,124
4856,779,2244
592,89,4992
882,2083,2269
2387,192,2528
1413,56,5372
120,1546,5290
819,1780,3179
32,35,3598
2052,352,1572
3830,284,5087
589,134,5238
292,160,5355
1187,56,4097
277,57,1950
2304,469,4630
96,79,2409
2683,57,14
236,1096,2137
306,1838,3136
884,412,5162
225,1031,2509
790,1972,3530
4129,789,3081
2064,1810,124
841,2102,5443
4701,1870,271
1746,656,4373
1728,391,4340
57,241,914
117,1579,5290
429,1262,5087
1273,1875,2695
1288,1422,2824
925,591,1583
3008,226,4858
2769,288,5466
1415,56,152
1630,17,3420
3111,1316,4229
3411,1737,5419
2329,2126,5486
1418,56,890
1058,229,5595
2694,2038,5284
913,1933,2340
3523,1819,2356
754,17,795
888,959,2034
208,534,3705
3655,171,2592
1286,565,5469
569,1650,741
2927,750,4361
4710,610,665
1861,679,3793
568,1522,3136
764,1733,4097
1676,1192,4964
824,61,4784
2432,213,5513
2078,1441,3070
4161,250,1069
1787,712,4813
4208,872,5087
1403,65,4492
2144,918,5087
3357,1016,3136
2414,17,5280
2633,261,5010
77,17,2010
673,1295,2471
3102,2204,4793
4377,177,271
1796,439,4506
1747,17,1324
1050,17,1859
371,17,3801
777,57,1151
191,17,2873
287,1258,5344
691,1755,4630
503,547,601
402,1224,3487
2247,2155,2521
24,124,5247
1221,692,587
4710,166,581
1825,17,3857
1128,51,5087
2761,2066,3070
342,100,2792
326,727,1212
84,17,701
4955,53,2097
575,517,4313
1942,89,4237
4122,1744,547
1030,106,5362
295,17,270
417,679,323
780,294,725
3681,192,5625
3043,96,2085
4941,1283,2155
4528,591,1916
1981,8,5002
356,262,5087
1804,440,3324
1163,17,2477
86,392,3258
3613,501,765
391,17,1068
2401,1158,5617
3442,549,2200
97,822,3538
144,1403,1429
46,1361,5661
3957,26,902
483,1382,2426
4629,1041,5610
1213,1715,2219
9,906,1768
1861,639,2654
440,959,3136
663,1503,2828
365,48,1750
1062,17,1518
696,1095,5087
879,571,4851
2725,1041,1373
1100,56,290
330,2161,5371
3536,1684,271
423,77,2094
1657,77,5443
3624,2066,825
4886,288,4504
3096,1422,5380
575,1875,5355
114,170,3477
3097,1228,566
39,17,5461
905,571,1877
584,1585,5290
780,707,856
1270,193,5185
559,141,5290
2364,2085,5522
2069,2153,3055
1636,1551,5355
1630,17,4572
996,1137,2873
4186,250,1177
39,1195,4229
313,1462,2888
2640,17,2909
2740,56,4318
191,1276,5661
4891,300,1644
1820,902,1628
366,329,5148
1058,439,4307
369,2098,802
3027,8,5158
2678,370,5555
1225,56,3081
281,181,5560
308,403,5290
122,56,3906
164,6,4175
1591,97,4640
3836,1915,3304
1814,1106,4813
1159,1626,2097
2247,17,3686
1666,58,2501
1861,1428,5362
173,319,4509
1361,508,4229
479,2037,3705
3827,279,1048
1922,48,2880
410,1621,4939
897,597,5586
882,1574,2690
161,17,4813
1875,2246,5087
3409,1455,5185
782,172,5355
971,2134,4313
45,397,2412
1460,560,4313
2620,1512,1675
2427,391,874
993,56,5361
1294,23,1429
1123,1528,4229
259,26,805
1957,1213,3730
3996,1232,1430
769,1926,5259
3614,56,665
4109,1024,2050
838,878,1121
2492,17,2840
120,56,2909
2022,985,5400
897,8,3400
1807,407,3831
542,57,752
200,58,3698
2080,1309,4794
1499,453,2293
271,565,411
575,231,847
1414,17,4513
429,17,1474
744,56,1059
6,8,2501
3858,1091,3055
1665,325,847
800,390,3176
3860,17,5489
4855,2030,3003
451,1137,2289
1843,179,5391
213,171,1675
1224,863,4229
5,536,2612
3363,267,4229
2994,65,5290
713,171,516
1839,1329,1708
4907,241,491
905,17,3486
1959,1109,3136
322,1324,5628
429,56,984
210,511,2661
135,17,4909
3711,56,3606
2925,581,1557
1388,57,4387
1135,125,4279
2010,875,5628
3925,278,1348
3786,1932,3255
856,8,1207
2632,21,5093
861,21,613
3339,17,353
2403,160,3490
1875,1346,541
653,207,2025
1284,498,2293
3453,1422,2764
173,247,260
3251,370,5089
1997,54,5356
724,8,311
466,174,4600
306,17,769
844,10,847
402,297,5290
1220,750,1623
308,507,5117
176,17,4842
1267,17,4417
3385,17,5521
1111,56,4495
1627,77,4805
607,213,2085
3604,336,5675
3538,1932,752
3097,1228,1068
190,1139,5148
4221,17,2962
195,55,1572
721,935,5598
695,8,4793
1424,17,4628
253,17,3106
762,2175,475
329,1713,5254
430,2259,3705
1933,17,2718
2612,1144,5325
562,17,3847
2708,112,2284
2052,743,2361
2303,1456,1212
667,2289,5061
2997,913,1708
325,1024,2550
116,98,1629
3155,1925,4678
189,56,5655
933,98,2452
213,1259,5107
964,2275,97
660,391,2587
2586,391,2238
273,1394,5087
2510,65,3487
191,1264,4308
4676,537,1936
1754,56,3504
611,388,2492
574,123,2648
758,181,4316
47,67,2085
667,17,949
496,329,4229
4102,764,236
1068,2264,3146
284,35,3372
47,1197,2085
271,2237,124
2008,1182,851
1067,355,2085
412,1598,467
473,17,843
844,17,1105
2673,1666,2557
24,23,2975
3836,1915,2242
2325,798,3136
614,1925,4813
739,496,3461
4202,1670,2097
484,534,2086
57,737,2836
4597,159,1960
1593,145,1568
753,10,5513
4132,2013,3732
136,17,4395
3615,391,4226
1017,21,2624
1927,17,3894
507,17,4046
4495,484,1998
1415,2005,5355
153,2251,5185
254,1133,2661
2886,1079,657
522,369,284
3773,89,5371
1204,56,3483
3146,1072,5356
2369,597,1223
2704,17,2385
1567,1456,5466
261,56,1283
1493,933,4565
2303,328,765
483,1192,4950
592,1282,1708
3842,1635,3868
984,48,5459
277,57,2450
1368,1476,5550
66,782,4229
844,427,5148
488,17,9
325,1118,1501
1190,2013,5355
2065,2005,1708
4559,484,55
413,57,5362
3213,1278,5466
1129,46,5051
86,1510,928
2417,56,1741
345,765,3070
3680,843,3272
2828,1701,1526
1569,136,2491
572,534,4415
1674,979,4307
1359,261,3372
1012,1060,847
892,10,2085
630,363,2244
1910,1277,765
356,595,5185
4218,537,1287
273,2098,1386
413,57,5089
725,323,3146
19,262,5586
866,1186,2828
2834,461,2638
1027,885,5259
903,581,375
38,17,4946
2569,575,5661
2313,57,4869
1857,67,5384
1403,65,286
1591,56,5558
1463,1713,2137
450,1322,2549
961,8,3206
2636,1292,5419
1240,17,5252
4412,2313,4024
185,257,2731
1413,17,464
391,287,4210
219,1285,1853
510,179,4003
1789,789,1301
359,17,4858
2329,179,689
1500,985,3136
4866,1271,276
161,356,3913
1252,2098,1053
1181,575,5087
128,15,5107
1456,2005,4016
1267,2323,2085
4668,192,1437
2403,1079,5290
3642,484,5617
153,499,1501
332,131,4640
1267,2000,5148
362,571,3857
2168,2315,4950
2414,441,4977
702,89,566
3648,56,1064
66,366,1388
3803,1355,5239
829,8,1571
872,2134,5284
1524,56,793
2076,465,5058
1713,1305,5062
1128,57,1306
2412,21,3817
412,1060,536
3894,124,1353
382,440,5185
799,1117,4959
2361,136,1557
679,221,3503
1627,45,1068
3678,17,1887
3124,1811,14
284,105,5518
2137,89,3952
1376,607,851
595,744,5355
30,933,5300
801,1862,5586
463,2043,5555
391,17,2485
702,17,5296
2276,17,3051
2586,191,5419
316,534,5669
1157,714,253
1269,278,2443
2895,457,619
837,2275,5675
1196,786,20
508,1588,5522
914,808,5348
1981,356,2529
2326,56,2814
32,349,5344
1488,951,5087
1214,1481,1963
1647,1295,20
200,197,2039
450,1921,3324
420,1596,5661
2689,56,1963
2005,57,2211
1444,1262,1293
1294,46,2928
1035,1122,5148
564,2187,5660
339,456,2432
1787,1526,765
3763,2209,5355
971,1623,3837
294,370,400
3083,170,5211
165,662,3088
3357,185,4313
544,166,3917
1903,1031,843
189,56,1666
187,17,1825
546,56,2389
1543,722,2661
1820,1926,5311
660,1635,1503
3075,789,5361
3363,56,1820
4218,537,4656
176,412,2085
217,1308,4504
1077,1133,1708
402,1187,2432
575,8,2310
301,8,5325
464,336,3114
879,363,5087
1177,1256,2521
2506,57,305
644,1213,2221
1837,56,4229
1452,57,2174
330,287,1753
1789,789,3229
155,325,5363
1730,356,5600
146,21,305
2226,1248,4033
246,477,5185
500,177,4451
423,459,3140
2295,2299,5486
1127,2264,1708
359,69,720
1439,865,1708
2444,958,2004
104,22,5530
127,620,2524
1346,2277,5259
30,1262,5564
839,549,3499
741,2130,4298
2783,57,1605
819,56,5655
541,53,3405
1885,821,3502
820,65,301
514,56,4496
2,17,4232
3958,17,5404
607,17,2831
884,1355,1112
729,1925,869
425,456,3070
17,48,4939
494,1748,5087
924,1932,2443
254,985,2521
2782,706,5314
1484,1139,3114
4142,391,4993
815,1733,5443
2062,57,4777
3043,57,5013
450,1587,3721
3695,241,3454
819,948,1348
1030,48,242
777,17,1161
3108,171,958
517,17,3685
456,701,2443
4389,1032,1826
681,67,2661
124,1533,3136
124,286,843
2009,902,4313
2792,8,2119
3137,2026,5185
154,57,5477
1624,781,765
1543,56,5619
2689,57,301
1100,707,5355
2456,2312,2880
515,17,4024
1267,349,4813
1861,241,1859
859,1838,5355
3672,366,2325
1633,714,2443
1415,55,2638
2310,821,1887
2640,17,1503
1415,1337,2638
2054,1359,2443
1702,1775,5443
335,45,1814
409,1390,3114
1307,1314,765
3209,1210,1055
2041,1937,27
1012,2196,5290
3360,558,5564
1482,394,688
3996,878,689
1134,17,5383
3027,1189,5185
1459,459,5148
440,782,2521
191,1375,2612
344,57,4281
1703,1915,3007
922,1091,5371
4856,382,1366
20,262,3146
2610,275,1118
944,74,256
1249,17,4640
4993,465,3526
3825,1295,1009
3426,1596,5087
881,390,4837
2210,718,657
884,69,5408
1808,1728,3893
54,179,150
3190,131,3070
1357,1322,3526
1783,21,1298
344,1428,5661
1849,57,5484
382,1737,4229
267,209,2859
1301,1902,871
1565,1703,4159
117,595,765
596,1991,5664
4384,765,3868
632,1824,5227
2589,2055,5527
521,123,5486
174,17,4782
1120,699,290
1437,948,3928
392,434,5371
515,2011,765
2363,246,5271
656,305,5344
299,228,5280
4416,229,1206
2054,56,1849
645,255,5603
1885,0,1950
3874,67,3502
891,1271,5148
359,17,5581
1030,1137,4966
1309,1099,5087
168,1283,5135
284,166,1701
2531,701,2289
507,17,1366
1631,518,1583
316,17,1643
4261,1210,4830
430,17,99
53,871,4402
4052,65,2025
494,940,5356
1753,17,5344
1030,689,3866
4737,977,5497
575,8,3366
117,56,2661
1936,183,3070
1415,383,5355
284,288,5234
4106,2077,5087
4866,764,301
159,1719,4966
103,179,2889
412,1337,934
1176,328,4229
493,473,4939
2311,1623,4229
98,513,880
1418,17,4685
1565,171,27
173,910,4862
1329,1603,4313
294,171,2530
226,17,4496
449,70,1628
97,869,3831
3143,2227,5290
935,984,4784
624,61,4939
1200,70,847
1041,942,2443
578,17,4298
62,1037,3063
624,145,5601
251,45,2452
2646,679,2729
213,96,5638
1837,515,2612
4710,610,5429
1026,979,1390
411,366,106
2039,52,1669
2994,1468,765
23,22,3227
227,179,1998
110,679,5568
3441,1674,2755
1159,180,2097
211,991,5355
1136,1032,3705
2078,296,765
660,391,3219
2939,57,1968
2886,0,1617
1416,241,2660
313,179,4048
496,2187,5107
1657,413,5284
872,2276,5661
1843,1904,290
3043,1192,3070
119,171,884
696,1430,871
1128,48,4579
1024,262,2766
1727,1000,1293
251,1216,5628
40,1021,5148
507,8,832
2008,871,5148
1590,323,1220
1179,1900,5443
117,61,5284
82,209,847
3158,1933,5185
284,57,1306
2473,1425,206
110,1216,4631
1209,534,2101
2187,1182,5513
19,860,4640
63,8,1121
1002,1092,5132
2311,57,1206
4199,90,3611
110,1392,2654
89,954,1301
44,1939,1301
84,48,4747
766,8,5497
292,183,5290
2989,2101,3698
1373,1799,1644
382,871,3817
1119,1337,5628
765,2027,1441
1621,1876,4420
1909,679,3090
2,179,4388
415,1829,1826
3737,933,5087
1331,22,4589
311,17,689
1068,1291,5484
445,17,464
1418,261,4610
2704,329,5355
2328,144,586
710,17,1628
423,2161,3721
1419,1054,5355
813,1302,4062
3661,1055,5355
4722,130,5651
289,1235,4313
283,1551,5637
1272,1449,1708
866,1609,4640
8,359,5290
46,2199,765
1814,17,563
2019,35,5675
2099,1559,765
1176,17,387
3329,2208,2771
135,14,3705
1195,226,4257
1252,1876,5513
712,17,5013
1353,2152,415
1798,118,2241
1415,2013,913
2013,2034,4419
117,17,216
544,714,4214
1930,17,2838
382,17,3383
1605,989,5087
3784,54,5010
1176,57,5304
3401,1016,2521
379,2130,1679
4663,851,4572
668,48,3300
1567,17,5224
754,56,3130
1211,657,4184
8,1982,2443
1547,17,2714
1213,17,1950
819,750,1276
1618,1505,3136
86,1223,5374
1998,124,5311
135,439,5586
1324,786,4744
2988,57,3549
1213,1470,1631
484,1587,2432
40,2013,3136
441,1402,4229
2172,789,4367
4106,1250,765
24,230,4630
1401,867,5318
1627,906,2471
624,1972,3070
1016,883,4678
629,1197,603
1821,17,2477
3613,17,3831
86,1223,4513
517,233,2426
1416,241,5493
1903,1696,5404
4261,1269,5600
2,226,5391
1936,56,2786
4673,177,5466
104,1809,5530
794,1139,1026
2342,2278,4237
1025,17,5638
3842,789,2033
2014,290,3924
3999,17,2600
3112,722,4964
181,748,4097
2260,1272,2549
484,21,4889
104,868,5363
1302,1266,4231
866,56,3692
898,51,5664
1480,1728,4291
1618,275,5087
968,1311,4046
531,356,5344
1035,654,2679
480,571,2521
149,1382,284
295,813,4229
602,1493,4952
273,278,2443
1371,389,3070
472,382,4813
1065,977,1128
356,255,1429
1329,56,4215
2277,17,3667
515,2102,3146
1041,17,2365
95,177,3136
415,940,99
564,1101,3608
1724,756,765
169,565,3090
672,113,2004
496,551,4409
1437,136,4793
2037,871,5159
669,74,4845
575,48,2731
1307,17,2817
857,2044,1708
2402,8,2325
3808,281,3260
1418,1263,315
4061,57,1474
360,17,3363
777,102,1708
246,17,5117
2203,1627,2292
3113,2174,242
4055,883,4417
683,1633,1384
1077,17,1123
357,8,1415
544,536,2395
2569,17,5365
640,17,2685
818,1910,847
971,966,5661
1439,991,5660
4553,641,843
1654,209,5344
273,17,4137
254,155,2836
1830,1251,4326
451,1810,4841
2054,112,5003
94,673,260
1536,328,5355
17,547,1658
2493,179,3857
173,666,4868
857,17,3046
3111,1106,3070
504,1780,5355
2641,221,2852
1241,17,124
449,329,5484
819,61,1491
1406,1054,2161
2066,743,5586
2113,125,3148
1484,1139,4001
2210,977,1617
3198,1111,5355
1820,2011,2085
2826,391,2689
3031,1037,5185
318,241,5348
44,391,2959
3052,17,3122
213,915,3146
210,742,3136
86,1142,4175
583,197,657
1357,786,1688
1418,221,2850
3491,57,1561
1377,56,870
857,17,5495
837,536,765
1432,1268,3136
1892,56,1404
764,112,2295
2383,58,1808
884,558,3672
1547,17,3055
6,2208,3471
807,1210,5636
4843,257,311
328,871,4417
954,1876,5527
419,56,5558
38,17,2427
735,2000,4862
314,2165,3136
399,342,5148
3044,1233,765
254,1750,1759
3241,1268,1353
2131,863,568
1716,366,1151
686,17,5354
697,1552,167
19,56,3396
1332,256,847
1068,1838,5290
168,1911,5240
63,325,2509
716,1751,2638
780,1179,914
1168,1639,847
2846,278,2526
602,1226,3560
356,8,2775
602,342,1993
2501,370,2284
1998,1358,903
4855,1965,4115
103,1054,4836
189,56,2033
950,213,107
562,17,1415
2679,8,5464
1163,8,1628
141,1862,5522
2412,57,4924
713,171,2524
135,179,242
1830,228,4841
1882,771,3928
4553,679,1133
496,210,5661
1122,2095,3136
92,45,2550
366,17,4198
4960,544,1366
254,469,5185
697,1099,2624
1377,1932,2661
2574,571,2568
225,207,206
574,722,2231
739,496,3670
1434,2101,5661
646,1000,4506
104,181,5259
503,547,2804
187,17,2305
1495,142,4813
919,192,3136
1650,434,3748
1914,1721,182
559,459,2132
484,17,4504
3472,507,4952
3640,655,1140
1630,57,3572
1204,79,4513
594,1671,2888
38,17,4579
4470,1972,5315
517,69,4229
9,118,2301
1434,48,2529
2303,17,1627
612,951,4313
1030,1997,4409
4416,159,4901
1566,21,1436
2417,56,2530
275,1609,2638
54,1470,4640
0,515,5661
2589,241,3378
3276,1403,2419
3276,1095,3666
2241,1022,2477
173,1660,1824
99,2245,2997
615,1627,5355
440,8,5199
146,461,4511
1048,933,4155
1538,1674,769
2051,17,3080
1621,954,4417
1412,369,2521
445,751,5290
3854,226,3565
4767,872,2300
4396,391,4161
1730,48,4298
314,850,5474
1414,74,4360
4349,659,4865
686,933,3136
3696,1428,271
3865,1799,1305
1440,531,847
575,8,1825
1830,1875,765
462,1159,5355
1142,73,965
1092,1324,4298
818,1428,2443
3706,1422,2491
762,468,5211
1123,1844,5675
213,1013,5628
1099,159,1199
269,1375,4420
2715,1361,5624
1523,112,1140
9,17,2844
806,1666,1269
919,989,3136
990,56,3550
226,2242,4229
3836,1915,3039
1979,177,2311
4710,610,3827
747,497,4304
1050,391,3665
537,679,2443
3166,1655,2905
3487,928,4048
2653,125,5351
4670,17,2923
592,131,5185
514,56,2050
1647,1708,5675
3640,547,885
2791,124,2998
115,106,581
379,1839,1151
65,17,1814
2896,300,1793
563,87,4640
2342,58,5021
148,17,5461
4631,759,5404
2510,17,5564
284,1672,3070
